employee_id,department,manager_id,review_status,rating,review_date,tenure_months,hire_type,location,high_potential_flag,promotion_recommended,gender,age,rating_label,education_level,job_level,contract_type,employment_type,performance_cycle,engagement_score,terminated,termination_date,review_timeliness
E5397,Analytics,M234,Finalized,5,2025-05-02 14:04:28.766345,7,New Hire,Sydney,No,No,Female,56,Outstanding,Bachelor,Mid,Temporary,Full-Time,2023 H2,3.39,0,,On Time
E5398,Operations,M203,In Progress,4,2025-03-25 14:04:28.766346,40,New Hire,Berlin,No,No,Female,25,Exceeds Expectations,Bachelor,Entry,Intern,Full-Time,2024 H1,3.77,0,,On Time
E5399,Marketing,M237,Finalized,3,2024-10-31 14:04:28.766347,114,Rehire,Singapore,No,No,Male,42,Meets Expectations,Master,Senior,Permanent,Full-Time,2024 H1,4.23,0,,On Time
E5400,Marketing,M212,Finalized,1,2025-01-08 14:04:28.766348,57,Internal Transfer,Tokyo,No,Yes,Male,54,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2024 H2,3.58,1,2023-12-21 14:04:28.770224,On Time
E5401,HR,M201,Submitted,5,2025-05-22 14:04:28.766349,95,New Hire,New York,No,No,Female,28,Outstanding,High School,Entry,Permanent,Full-Time,2024 H1,2.45,0,,On Time
E5402,HR,M242,Submitted,3,2024-07-22 14:04:28.766349,111,New Hire,London,No,No,Male,27,Meets Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H2,3.6,1,2024-05-31 14:04:28.770225,On Time
E5403,Marketing,M207,Finalized,4,2025-04-25 14:04:28.766350,41,Rehire,Tokyo,Yes,No,Female,26,Exceeds Expectations,High School,Senior,Permanent,Full-Time,2024 H1,4.14,0,,On Time
E5404,Analytics,M254,Finalized,1,2025-01-09 14:04:28.766351,72,Internal Transfer,London,No,No,Male,48,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.37,1,2023-11-09 14:04:28.770227,On Time
E5405,Operations,M250,Finalized,1,2024-08-24 14:04:28.766352,79,New Hire,Singapore,Yes,No,Female,44,Unsatisfactory,Bachelor,Mid,Permanent,Part-Time,2023 H2,3.94,1,2024-11-10 14:04:28.770228,On Time
E5406,Engineering,M206,Finalized,1,2025-04-20 14:04:28.766353,8,Internal Transfer,London,No,No,Male,46,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2024 H2,2.58,0,,On Time
E5407,IT,M229,In Progress,5,2024-07-09 14:04:28.766353,1,New Hire,New York,No,No,Male,48,Outstanding,High School,Mid,Permanent,Part-Time,2023 H2,3.0,0,,Late
E5408,Sales,M238,Submitted,5,2024-10-29 14:04:28.766354,56,New Hire,London,No,Yes,Female,40,Outstanding,High School,Entry,Temporary,Part-Time,2023 H2,3.06,0,,Late
E5409,IT,M233,Finalized,1,2025-05-20 14:04:28.766355,11,New Hire,Berlin,No,No,Male,58,Unsatisfactory,Bachelor,Mid,Intern,Full-Time,2023 H2,4.6,0,,On Time
E5410,Operations,M239,Finalized,5,2025-01-21 14:04:28.766356,24,Rehire,Singapore,No,No,Male,33,Outstanding,Bachelor,Mid,Temporary,Full-Time,2024 H2,4.66,0,,On Time
E5411,HR,M206,Submitted,3,2024-08-22 14:04:28.766357,15,New Hire,Tokyo,No,No,Female,39,Meets Expectations,Master,Senior,Permanent,Full-Time,2024 H1,4.61,0,,On Time
E5412,Product,M252,Finalized,2,2024-09-16 14:04:28.766358,98,New Hire,Singapore,No,Yes,Male,34,Needs Improvement,Bachelor,Senior,Temporary,Full-Time,2023 H2,3.34,1,2025-04-13 14:04:28.770229,On Time
E5413,Marketing,M222,Finalized,3,2024-08-20 14:04:28.766359,42,Internal Transfer,Sydney,No,No,Female,28,Meets Expectations,Master,Mid,Permanent,Full-Time,2024 H1,1.84,1,2024-07-19 14:04:28.770230,On Time
E5414,Analytics,M261,Submitted,1,2024-06-07 14:04:28.766359,54,Internal Transfer,New York,No,No,Male,57,Unsatisfactory,Master,Entry,Intern,Part-Time,2024 H1,4.41,0,,On Time
E5415,Sales,M211,Finalized,4,2025-03-31 14:04:28.766360,96,New Hire,Singapore,Yes,No,Female,57,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.61,0,,On Time
E5416,IT,M229,Submitted,1,2025-02-01 14:04:28.766361,17,New Hire,Singapore,No,No,Male,49,Unsatisfactory,Master,Senior,Permanent,Full-Time,2023 H2,2.41,0,,On Time
E5417,Marketing,M224,Submitted,5,2024-12-13 14:04:28.766362,21,Internal Transfer,Berlin,No,Yes,Non-Binary,40,Outstanding,Master,Senior,Permanent,Full-Time,2024 H2,2.53,0,,On Time
E5418,Operations,M211,Finalized,2,2025-04-01 14:04:28.766363,104,New Hire,Sydney,No,No,Male,32,Needs Improvement,Master,Mid,Permanent,Full-Time,2024 H2,3.18,0,,On Time
E5419,Analytics,M223,Submitted,4,2024-06-06 14:04:28.766363,61,New Hire,Berlin,No,No,Male,46,Exceeds Expectations,Bachelor,Lead,Permanent,Full-Time,2024 H1,1.94,0,,Late
E5420,HR,M219,In Progress,1,2024-06-05 14:04:28.766364,68,New Hire,Singapore,No,No,Male,47,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2024 H2,3.09,0,,On Time
E5421,Operations,M245,Submitted,4,2024-06-23 14:04:28.766365,41,Internal Transfer,New York,No,No,Male,36,Exceeds Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H2,1.72,0,,On Time
E5422,Analytics,M253,Finalized,3,2025-01-12 14:04:28.766366,19,New Hire,Sydney,Yes,No,Female,51,Meets Expectations,Master,Entry,Permanent,Full-Time,2024 H2,3.09,0,,On Time
E5423,Finance,M207,Submitted,1,2024-07-22 14:04:28.766367,39,New Hire,Sydney,No,Yes,Female,23,Unsatisfactory,Master,Mid,Permanent,Full-Time,2024 H2,1.75,0,,On Time
E5424,HR,M234,Submitted,1,2024-09-27 14:04:28.766368,64,Rehire,Singapore,No,No,Male,39,Unsatisfactory,High School,Entry,Permanent,Full-Time,2023 H2,2.24,0,,Late
E5425,Sales,M232,In Progress,2,2025-02-18 14:04:28.766369,23,New Hire,Berlin,No,No,Female,38,Needs Improvement,PhD,Mid,Temporary,Full-Time,2024 H1,3.46,0,,On Time
E5426,HR,M254,Submitted,2,2024-11-03 14:04:28.766369,97,Rehire,Tokyo,No,No,Female,25,Needs Improvement,PhD,Senior,Permanent,Full-Time,2023 H2,4.24,0,,Late
E5427,Operations,M259,Submitted,1,2024-12-10 14:04:28.766370,114,Rehire,New York,No,No,Female,47,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2024 H1,4.29,0,,On Time
E5428,Engineering,M214,In Progress,2,2024-09-04 14:04:28.766371,33,Internal Transfer,Tokyo,No,No,Female,24,Needs Improvement,Bachelor,Mid,Temporary,Full-Time,2024 H2,4.09,1,2024-02-11 14:04:28.770232,On Time
E5429,HR,M261,Finalized,2,2024-06-25 14:04:28.766372,101,Internal Transfer,Singapore,Yes,Yes,Female,56,Needs Improvement,Master,Senior,Temporary,Full-Time,2024 H1,4.14,0,,On Time
E5430,Admin,M215,Finalized,3,2024-08-28 14:04:28.766373,97,Internal Transfer,Singapore,No,Yes,Male,57,Meets Expectations,Bachelor,Mid,Permanent,Part-Time,2023 H2,4.0,0,,Late
E5431,Marketing,M255,Finalized,2,2025-03-13 14:04:28.766374,107,New Hire,Singapore,No,No,Female,28,Needs Improvement,Bachelor,Senior,Permanent,Part-Time,2024 H2,4.95,0,,On Time
E5432,Marketing,M219,Submitted,5,2024-06-23 14:04:28.766374,58,New Hire,Tokyo,No,No,Female,40,Outstanding,Bachelor,Senior,Temporary,Full-Time,2024 H2,2.25,0,,On Time
E5433,Finance,M250,In Progress,1,2025-01-06 14:04:28.766375,81,New Hire,New York,No,No,Male,27,Unsatisfactory,Bachelor,Lead,Permanent,Full-Time,2024 H1,4.86,1,2024-07-24 14:04:28.770233,On Time
E5434,Engineering,M202,Finalized,1,2024-09-21 14:04:28.766376,97,New Hire,New York,No,Yes,Male,43,Unsatisfactory,Master,Senior,Permanent,Full-Time,2023 H2,3.99,0,,Late
E5435,HR,M209,Not Started,4,2024-12-04 14:04:28.766377,118,New Hire,Berlin,No,Yes,Male,54,Exceeds Expectations,Master,Mid,Permanent,Part-Time,2024 H1,3.48,0,,On Time
E5436,Marketing,M240,Submitted,1,2024-11-23 14:04:28.766378,91,New Hire,Berlin,No,No,Female,41,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.74,0,,On Time
E5437,Operations,M224,Finalized,5,2025-01-23 14:04:28.766379,15,Rehire,Singapore,Yes,Yes,Non-Binary,59,Outstanding,Bachelor,Mid,Permanent,Part-Time,2024 H2,1.69,0,,On Time
E5438,Engineering,M244,Submitted,2,2025-05-01 14:04:28.766380,64,New Hire,Singapore,No,No,Male,44,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.71,0,,On Time
E5439,Analytics,M255,Finalized,2,2024-09-16 14:04:28.766380,38,New Hire,Sydney,Yes,No,Non-Binary,58,Needs Improvement,Master,Mid,Temporary,Full-Time,2024 H1,2.34,0,,On Time
E5440,Sales,M262,In Progress,2,2024-10-29 14:04:28.766381,115,New Hire,New York,No,No,Female,23,Needs Improvement,Master,Senior,Temporary,Full-Time,2024 H2,2.02,0,,On Time
E5441,Admin,M252,Not Started,3,2025-02-09 14:04:28.766382,82,New Hire,Tokyo,No,No,Male,22,Meets Expectations,Master,Senior,Temporary,Part-Time,2023 H2,4.12,0,,On Time
E5442,Analytics,M257,Finalized,5,2024-12-08 14:04:28.766383,7,Internal Transfer,London,No,No,Male,57,Outstanding,High School,Lead,Temporary,Full-Time,2023 H2,2.38,0,,Late
E5443,Admin,M216,Finalized,4,2025-03-01 14:04:28.766384,35,New Hire,Singapore,No,Yes,Male,41,Exceeds Expectations,Master,Entry,Permanent,Full-Time,2023 H2,2.14,0,,On Time
E5444,Analytics,M221,Finalized,4,2025-03-25 14:04:28.766385,28,New Hire,London,No,No,Male,39,Exceeds Expectations,Bachelor,Mid,Temporary,Full-Time,2023 H2,2.89,0,,On Time
E5445,Analytics,M228,Not Started,4,2025-04-28 14:04:28.766385,57,New Hire,London,No,No,Male,44,Exceeds Expectations,Bachelor,Mid,Temporary,Full-Time,2024 H2,2.91,0,,On Time
E5446,Operations,M234,Finalized,5,2025-04-29 14:04:28.766386,102,New Hire,Singapore,No,No,Male,37,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.17,0,,On Time
E5447,Sales,M259,In Progress,2,2024-11-10 14:04:28.766387,50,Internal Transfer,London,No,No,Female,26,Needs Improvement,Master,Lead,Temporary,Full-Time,2023 H2,2.44,0,,On Time
E5448,Engineering,M263,Submitted,3,2024-06-06 14:04:28.766388,50,New Hire,Sydney,Yes,No,Female,25,Meets Expectations,Master,Mid,Temporary,Full-Time,2023 H2,2.9,0,,On Time
E5449,Operations,M212,Submitted,2,2024-06-20 14:04:28.766389,106,New Hire,Tokyo,Yes,Yes,Female,31,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.53,0,,On Time
E5450,Finance,M236,Not Started,5,2025-03-12 14:04:28.766390,55,New Hire,Berlin,No,No,Female,24,Outstanding,Master,Mid,Permanent,Part-Time,2024 H1,2.47,0,,On Time
E5451,Finance,M242,Submitted,1,2024-11-25 14:04:28.766391,114,Rehire,Berlin,No,No,Male,46,Unsatisfactory,Master,Mid,Permanent,Full-Time,2024 H1,2.14,1,2023-08-20 14:04:28.770235,On Time
E5452,Operations,M200,Finalized,2,2025-05-12 14:04:28.766391,10,New Hire,Singapore,No,No,Male,37,Needs Improvement,High School,Mid,Permanent,Full-Time,2023 H2,4.35,0,,On Time
E5453,Analytics,M230,Finalized,1,2024-12-19 14:04:28.766392,39,New Hire,Berlin,No,Yes,Female,43,Unsatisfactory,Bachelor,Mid,Temporary,Full-Time,2024 H1,4.37,1,2025-01-31 14:04:28.770236,On Time
E5454,HR,M242,In Progress,4,2025-05-26 14:04:28.766393,96,Internal Transfer,Singapore,Yes,Yes,Female,52,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.66,0,,On Time
E5455,IT,M240,Finalized,2,2025-03-26 14:04:28.766394,4,New Hire,New York,No,No,Female,44,Needs Improvement,Bachelor,Lead,Temporary,Full-Time,2024 H2,4.21,1,2024-02-05 14:04:28.770238,On Time
E5456,Analytics,M215,In Progress,5,2024-06-25 14:04:28.766395,60,New Hire,New York,No,No,Male,54,Outstanding,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.76,1,2024-07-02 14:04:28.770238,On Time
E5457,Operations,M210,Finalized,5,2025-04-26 14:04:28.766396,81,New Hire,Sydney,No,No,Male,47,Outstanding,Master,Mid,Intern,Full-Time,2023 H2,4.1,0,,On Time
E5458,IT,M220,Finalized,2,2025-02-04 14:04:28.766396,118,New Hire,London,No,No,Male,40,Needs Improvement,Bachelor,Senior,Permanent,Full-Time,2024 H1,1.86,0,,On Time
E5459,Engineering,M249,Finalized,2,2024-09-16 14:04:28.766397,91,New Hire,London,No,No,Female,24,Needs Improvement,Bachelor,Senior,Temporary,Full-Time,2024 H1,4.29,0,,On Time
E5460,IT,M220,Finalized,1,2024-12-08 14:04:28.766398,93,New Hire,Tokyo,No,No,Female,33,Unsatisfactory,High School,Entry,Temporary,Full-Time,2023 H2,2.04,1,2024-10-11 14:04:28.770240,Late
E5461,Analytics,M253,Submitted,2,2024-08-02 14:04:28.766399,13,New Hire,New York,No,No,Male,57,Needs Improvement,High School,Senior,Temporary,Full-Time,2024 H2,3.13,0,,On Time
E5462,HR,M226,Finalized,4,2024-10-14 14:04:28.766400,118,Internal Transfer,Sydney,No,No,Female,42,Exceeds Expectations,Bachelor,Entry,Temporary,Full-Time,2024 H1,3.9,0,,On Time
E5463,Marketing,M240,In Progress,3,2024-09-29 14:04:28.766401,118,Internal Transfer,Singapore,Yes,No,Male,22,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.02,0,,Late
E5464,IT,M263,Submitted,5,2025-01-25 14:04:28.766401,45,New Hire,New York,No,No,Female,33,Outstanding,Bachelor,Senior,Permanent,Full-Time,2024 H1,2.79,0,,On Time
E5465,IT,M233,In Progress,2,2024-09-10 14:04:28.766402,3,Internal Transfer,Tokyo,No,No,Non-Binary,24,Needs Improvement,Master,Mid,Temporary,Full-Time,2024 H1,4.88,0,,On Time
E5466,Operations,M218,Submitted,3,2025-03-08 14:04:28.766403,36,Rehire,London,No,Yes,Non-Binary,58,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,3.66,0,,On Time
E5467,Sales,M236,In Progress,4,2024-08-22 14:04:28.766404,87,Internal Transfer,London,No,Yes,Female,45,Exceeds Expectations,PhD,Senior,Permanent,Full-Time,2023 H2,2.94,0,,On Time
E5468,Sales,M208,Finalized,1,2024-12-13 14:04:28.766405,40,New Hire,London,No,No,Male,45,Unsatisfactory,Bachelor,Mid,Temporary,Full-Time,2024 H1,4.22,1,2024-12-10 14:04:28.770241,Late
E5469,Admin,M242,Finalized,3,2024-09-20 14:04:28.766406,56,New Hire,New York,No,No,Male,22,Meets Expectations,High School,Entry,Permanent,Full-Time,2024 H1,3.87,0,,On Time
E5470,Engineering,M223,Finalized,3,2025-03-19 14:04:28.766407,49,New Hire,London,No,No,Female,56,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H2,1.67,0,,On Time
E5471,IT,M200,Not Started,4,2025-05-08 14:04:28.766407,74,New Hire,Sydney,No,No,Female,29,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.95,1,2024-04-22 14:04:28.770242,On Time
E5472,Operations,M201,Not Started,3,2024-08-30 14:04:28.766408,46,Internal Transfer,Berlin,No,No,Female,22,Meets Expectations,Master,Mid,Permanent,Full-Time,2024 H1,1.85,0,,On Time
E5473,Analytics,M239,Not Started,4,2024-12-12 14:04:28.766410,89,New Hire,Sydney,No,No,Male,28,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.13,0,,On Time
E5474,Operations,M220,Not Started,4,2024-10-03 14:04:28.766411,74,New Hire,London,No,No,Non-Binary,29,Exceeds Expectations,Bachelor,Mid,Temporary,Full-Time,2023 H2,3.64,0,,On Time
E5475,Operations,M223,Submitted,2,2025-04-05 14:04:28.766411,93,New Hire,New York,No,No,Non-Binary,29,Needs Improvement,High School,Lead,Permanent,Full-Time,2023 H2,1.51,0,,On Time
E5476,Analytics,M217,In Progress,2,2025-04-22 14:04:28.766412,57,New Hire,Singapore,No,Yes,Female,38,Needs Improvement,Bachelor,Mid,Intern,Full-Time,2023 H2,4.91,0,,On Time
E5477,Admin,M256,Finalized,5,2024-10-16 14:04:28.766413,8,Rehire,London,No,No,Female,58,Outstanding,Master,Entry,Permanent,Full-Time,2024 H1,2.5,0,,On Time
E5478,Marketing,M241,In Progress,2,2025-04-09 14:04:28.766414,56,New Hire,Tokyo,Yes,Yes,Male,30,Needs Improvement,Bachelor,Entry,Temporary,Full-Time,2023 H2,2.83,1,2024-09-07 14:04:28.770244,On Time
E5479,Analytics,M263,Submitted,5,2024-10-26 14:04:28.766415,10,New Hire,Singapore,No,Yes,Male,48,Outstanding,Bachelor,Entry,Intern,Full-Time,2023 H2,3.25,0,,On Time
E5480,IT,M209,In Progress,4,2024-08-03 14:04:28.766416,117,New Hire,Singapore,No,Yes,Female,49,Exceeds Expectations,PhD,Entry,Temporary,Full-Time,2024 H1,2.33,0,,Late
E5481,IT,M204,Not Started,2,2024-12-10 14:04:28.766417,53,New Hire,Sydney,No,No,Female,59,Needs Improvement,High School,Mid,Permanent,Full-Time,2023 H2,3.57,0,,Late
E5482,Sales,M235,Not Started,2,2025-03-13 14:04:28.766417,98,New Hire,Singapore,No,No,Male,52,Needs Improvement,Master,Lead,Permanent,Part-Time,2023 H2,3.27,1,2024-05-18 14:04:28.770245,On Time
E5483,Admin,M202,Not Started,4,2025-01-18 14:04:28.766418,120,Internal Transfer,Tokyo,No,No,Male,24,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H2,4.24,0,,On Time
E5484,Finance,M216,In Progress,2,2025-05-29 14:04:28.766419,107,Internal Transfer,London,No,No,Male,34,Needs Improvement,High School,Mid,Temporary,Full-Time,2024 H2,2.15,0,,On Time
E5485,Marketing,M261,In Progress,4,2024-12-16 14:04:28.766420,24,Rehire,Berlin,Yes,No,Male,35,Exceeds Expectations,Master,Entry,Permanent,Full-Time,2024 H2,4.99,1,2024-05-16 14:04:28.770246,On Time
E5486,Operations,M251,Finalized,2,2025-03-23 14:04:28.766421,58,New Hire,New York,Yes,No,Female,23,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2024 H1,3.68,0,,On Time
E5487,HR,M264,In Progress,2,2025-03-09 14:04:28.766422,50,Internal Transfer,Sydney,No,No,Female,52,Needs Improvement,Master,Senior,Temporary,Full-Time,2024 H1,2.75,0,,On Time
E5488,Operations,M206,Submitted,3,2025-01-12 14:04:28.766422,50,New Hire,New York,No,No,Male,59,Meets Expectations,Master,Entry,Permanent,Full-Time,2024 H1,4.96,1,2023-09-24 14:04:28.770247,On Time
E5489,Sales,M235,In Progress,4,2025-01-25 14:04:28.766423,4,New Hire,Berlin,No,No,Female,28,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,2.91,0,,On Time
E5490,Product,M259,Finalized,1,2024-07-02 14:04:28.766424,32,Rehire,Singapore,No,Yes,Female,24,Unsatisfactory,High School,Lead,Temporary,Full-Time,2023 H2,3.36,0,,On Time
E5491,Marketing,M255,Not Started,5,2024-08-11 14:04:28.766425,97,Internal Transfer,London,Yes,No,Non-Binary,25,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H2,3.13,0,,On Time
E5492,IT,M244,Not Started,3,2024-08-07 14:04:28.766426,33,New Hire,Singapore,No,No,Female,43,Meets Expectations,High School,Mid,Permanent,Full-Time,2024 H2,2.61,0,,Late
E5493,HR,M264,Not Started,4,2025-05-26 14:04:28.766427,65,New Hire,London,No,Yes,Female,24,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H1,2.38,0,,On Time
E5494,Marketing,M233,In Progress,4,2024-07-10 14:04:28.766427,58,New Hire,New York,No,No,Male,45,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,2.13,0,,On Time
E5495,Operations,M230,Submitted,2,2024-09-13 14:04:28.766428,47,New Hire,New York,Yes,No,Male,33,Needs Improvement,High School,Mid,Temporary,Full-Time,2024 H2,2.13,0,,On Time
E5496,Sales,M250,In Progress,3,2024-12-22 14:04:28.766429,5,Internal Transfer,Sydney,Yes,No,Non-Binary,51,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.94,0,,On Time
E5497,HR,M213,Finalized,5,2025-05-26 14:04:28.766430,110,Rehire,Tokyo,No,No,Male,22,Outstanding,Bachelor,Mid,Intern,Full-Time,2024 H1,4.71,0,,Late
E5498,Operations,M214,Submitted,2,2024-06-08 14:04:28.766431,22,New Hire,London,No,Yes,Male,58,Needs Improvement,Bachelor,Mid,Temporary,Part-Time,2024 H2,2.84,0,,Late
E5499,Engineering,M263,Finalized,4,2024-11-10 14:04:28.766432,58,Internal Transfer,London,No,No,Male,22,Exceeds Expectations,Master,Lead,Permanent,Full-Time,2023 H2,4.09,0,,Late
E5500,Operations,M209,Submitted,2,2024-09-04 14:04:28.766433,29,Rehire,Sydney,No,No,Female,46,Needs Improvement,Master,Senior,Permanent,Full-Time,2023 H2,4.77,0,,On Time
E5501,Sales,M203,Not Started,1,2025-02-12 14:04:28.766433,84,Internal Transfer,Sydney,No,No,Male,30,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2024 H2,3.14,0,,On Time
E5502,Product,M253,Finalized,3,2025-01-26 14:04:28.766434,101,New Hire,Sydney,No,No,Male,33,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.43,0,,On Time
E5503,Marketing,M257,Finalized,1,2025-04-09 14:04:28.766435,95,Internal Transfer,Singapore,Yes,Yes,Male,56,Unsatisfactory,Master,Senior,Permanent,Full-Time,2024 H2,4.67,0,,On Time
E5504,Finance,M220,Finalized,3,2024-12-05 14:04:28.766436,49,Rehire,London,No,No,Male,46,Meets Expectations,Bachelor,Lead,Permanent,Full-Time,2023 H2,3.74,0,,On Time
E5505,Analytics,M234,Finalized,3,2025-01-20 14:04:28.766437,68,New Hire,New York,No,No,Male,28,Meets Expectations,High School,Lead,Permanent,Full-Time,2024 H2,4.83,0,,On Time
E5506,Marketing,M234,Not Started,4,2024-12-17 14:04:28.766438,55,Internal Transfer,New York,No,No,Non-Binary,23,Exceeds Expectations,High School,Entry,Intern,Full-Time,2024 H2,4.4,0,,On Time
E5507,Operations,M227,In Progress,3,2025-04-26 14:04:28.766438,88,New Hire,Tokyo,Yes,No,Female,58,Meets Expectations,Bachelor,Senior,Intern,Full-Time,2024 H1,4.38,0,,On Time
E5508,Operations,M200,Submitted,5,2025-05-29 14:04:28.766439,69,Internal Transfer,Sydney,No,No,Female,40,Outstanding,Master,Mid,Permanent,Full-Time,2023 H2,4.57,0,,On Time
E5509,Analytics,M262,Finalized,3,2025-04-19 14:04:28.766440,73,New Hire,London,No,No,Male,50,Meets Expectations,High School,Mid,Permanent,Full-Time,2024 H1,3.49,0,,On Time
E5510,Product,M211,In Progress,3,2025-03-09 14:04:28.766441,27,Rehire,New York,No,No,Male,54,Meets Expectations,High School,Entry,Permanent,Full-Time,2024 H1,4.57,0,,On Time
E5511,HR,M234,In Progress,2,2024-07-08 14:04:28.766442,112,Internal Transfer,Sydney,Yes,Yes,Non-Binary,26,Needs Improvement,PhD,Entry,Permanent,Full-Time,2024 H2,3.42,0,,On Time
E5512,Sales,M226,Submitted,5,2025-04-10 14:04:28.766443,63,New Hire,London,No,No,Female,50,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.73,0,,On Time
E5513,Marketing,M264,In Progress,4,2025-01-12 14:04:28.766443,45,New Hire,New York,No,No,Female,52,Exceeds Expectations,High School,Lead,Permanent,Full-Time,2024 H2,2.48,0,,Late
E5514,Analytics,M263,Finalized,2,2024-10-29 14:04:28.766444,47,New Hire,New York,No,No,Female,26,Needs Improvement,Master,Entry,Permanent,Full-Time,2024 H1,3.75,1,2024-07-12 14:04:28.770250,On Time
E5515,Finance,M217,Not Started,1,2024-09-04 14:04:28.766445,66,Internal Transfer,Singapore,No,No,Male,59,Unsatisfactory,High School,Lead,Permanent,Full-Time,2024 H1,2.84,1,2023-10-25 14:04:28.770251,On Time
E5516,Product,M239,Submitted,4,2024-12-10 14:04:28.766446,12,Internal Transfer,Tokyo,No,Yes,Female,34,Exceeds Expectations,High School,Mid,Temporary,Full-Time,2024 H2,3.81,0,,Late
E5517,Marketing,M209,In Progress,5,2024-10-04 14:04:28.766447,49,Internal Transfer,London,No,No,Male,48,Outstanding,Bachelor,Mid,Intern,Full-Time,2024 H1,3.1,0,,On Time
E5518,Operations,M250,Submitted,5,2024-12-22 14:04:28.766448,42,Rehire,Singapore,No,Yes,Male,39,Outstanding,High School,Lead,Permanent,Full-Time,2023 H2,4.55,0,,On Time
E5519,Sales,M219,Not Started,4,2024-07-17 14:04:28.766448,8,New Hire,New York,No,No,Male,56,Exceeds Expectations,Bachelor,Senior,Temporary,Full-Time,2024 H2,2.88,1,2024-08-18 14:04:28.770252,On Time
